timestamp,adapter,total_pct,pid,process,exe_path,proc_pct,vram_mb
2026-08-31 17:44:24,0x00000000_0x00012710,5.3,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.6,86.2
2026-08-31 17:44:24,0x00000000_0x00012710,5.3,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,1.3,163.0
2026-08-31 17:44:24,0x00000000_0x00012710,5.3,28756,csrss.exe,,0.1,129.3
2026-08-31 17:44:24,0x00000000_0x00012710,5.3,1944,explorer.exe,C:\Windows\Explorer.EXE,0.0,227.9
2026-08-31 17:44:24,0x00000000_0x00012710,5.3,4,System,,0.0,0.5
2026-08-31 17:44:24,0x00000000_0x00012710,5.3,4780,dwm.exe,,5.3,1130.3
2026-08-31 17:44:25,0x00000000_0x00012710,3.1,28756,csrss.exe,,0.1,129.3
2026-08-31 17:44:25,0x00000000_0x00012710,3.1,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.7,163.0
2026-08-31 17:44:25,0x00000000_0x00012710,3.1,4780,dwm.exe,,3.1,1130.3
2026-08-31 17:44:25,0x00000000_0x00012710,3.1,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.7,78.1
2026-08-31 17:44:26,0x00000000_0x00012710,1.6,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.4,163.0
2026-08-31 17:44:26,0x00000000_0x00012710,1.6,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.6,73.0
2026-08-31 17:44:26,0x00000000_0x00012710,1.6,4,System,,0.0,0.5
2026-08-31 17:44:26,0x00000000_0x00012710,1.6,4780,dwm.exe,,1.6,1130.3
2026-08-31 17:44:26,0x00000000_0x00012710,1.6,28756,csrss.exe,,0.1,129.3
2026-08-31 17:44:27,0x00000000_0x00012710,1.8,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.4,163.1
2026-08-31 17:44:27,0x00000000_0x00012710,1.8,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.8,73.0
2026-08-31 17:44:27,0x00000000_0x00012710,1.8,4,System,,0.0,0.5
2026-08-31 17:44:27,0x00000000_0x00012710,1.8,1944,explorer.exe,C:\Windows\Explorer.EXE,0.0,227.9
2026-08-31 17:44:27,0x00000000_0x00012710,1.8,28756,csrss.exe,,0.1,129.3
2026-08-31 17:44:27,0x00000000_0x00012710,1.8,4780,dwm.exe,,1.8,1130.3
2026-08-31 17:44:28,0x00000000_0x00012710,2.5,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.6,73.0
2026-08-31 17:44:28,0x00000000_0x00012710,2.5,4780,dwm.exe,,2.5,1133.3
2026-08-31 17:44:28,0x00000000_0x00012710,2.5,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.6,163.1
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,4780,dwm.exe,,18.4,1125.7
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,10792,WindowsTerminal.exe,,0.4,219.8
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,28756,csrss.exe,,0.1,129.3
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,4,System,,0.0,0.5
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.4,163.1
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,1944,explorer.exe,C:\Windows\Explorer.EXE,0.0,228.0
2026-08-31 17:44:29,0x00000000_0x00012710,18.4,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.5,73.0
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,10792,WindowsTerminal.exe,,0.7,219.8
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,1944,explorer.exe,C:\Windows\Explorer.EXE,0.3,228.4
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,4780,dwm.exe,,13.8,1128.4
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,4,System,,0.0,0.5
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,28756,csrss.exe,,0.1,129.3
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.6,141.8
2026-08-31 17:44:30,0x00000000_0x00012710,13.8,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.7,86.6
2026-08-31 17:44:31,0x00000000_0x00012710,1.9,12636,Weixin.exe,C:\Program Files\Tencent\Weixin\Weixin.exe,0.2,141.8
2026-08-31 17:44:31,0x00000000_0x00012710,1.9,28756,csrss.exe,,0.5,129.3
2026-08-31 17:44:31,0x00000000_0x00012710,1.9,19900,Qoder IDE.exe,C:\Users\flycat666\AppData\Local\Programs\Qoder IDE\Qoder IDE.exe,0.3,78.5
2026-08-31 17:44:31,0x00000000_0x00012710,1.9,27876,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.107\msedgewebview2.exe,1.6,86.6
2026-08-31 17:44:31,0x00000000_0x00012710,1.9,4780,dwm.exe,,1.9,1128.7
2026-08-31 17:44:31,0x00000000_0x00012710,1.9,4,System,,0.0,0.5
